libpyside2-dev	5.15.13-1	amd64
libpyside2-py3-5.15t64	5.15.13-1	amd64
libpython3-dev	3.12.3-0ubuntu2.1	amd64
libpython3-stdlib	3.12.3-0ubuntu2.1	amd64
libpython3.12-dev	3.12.3-1ubuntu0.17	amd64
libpython3.12-minimal	3.12.3-1ubuntu0.17	amd64
libpython3.12-stdlib	3.12.3-1ubuntu0.17	amd64
libpython3.12t64	3.12.3-1ubuntu0.17	amd64
libqhull-dev	2020.2-6build1	amd64
libqhull-r8.0	2020.2-6build1	amd64
libqhull8.0	2020.2-6build1	amd64
libqhullcpp8.0	2020.2-6build1	amd64
libqmi-glib5	1.35.2-0ubuntu2	amd64
libqmi-proxy	1.35.2-0ubuntu2	amd64
libqmi-utils	1.35.2-0ubuntu2	amd64
libqpdf29t64	11.9.0-1.1ubuntu0.1	amd64
libqrtr-glib0	1.2.2-1ubuntu4	amd64
libqt5charts5	5.15.13-1	amd64
libqt5concurrent5t64	5.15.13+dfsg-1ubuntu1	amd64
libqt5core5t64	5.15.13+dfsg-1ubuntu1	amd64
libqt5dbus5t64	5.15.13+dfsg-1ubuntu1	amd64
libqt5designer5	5.15.13-1	amd64
libqt5designercomponents5	5.15.13-1	amd64
libqt5gui5t64	5.15.13+dfsg-1ubuntu1	amd64
libqt5help5	5.15.13-1	amd64
libqt5location5	5.15.13+dfsg-1	amd64
libqt5location5-plugins	5.15.13+dfsg-1	amd64
libqt5network5t64	5.15.13+dfsg-1ubuntu1	amd64
libqt5opengl5-dev	5.15.13+dfsg-1ubuntu1	amd64
libqt5opengl5t64	5.15.13+dfsg-1ubuntu1	amd64
libqt5positioning5	5.15.13+dfsg-1	amd64
libqt5positioning5-plugins	5.15.13+dfsg-1	amd64
libqt5positioningquick5	5.15.13+dfsg-1	amd64
libqt5printsupport5t64	5.15.13+dfsg-1ubuntu1	amd64
libqt5qml5	5.15.13+dfsg-1ubuntu0.1	amd64
libqt5qmlmodels5	5.15.13+dfsg-1ubuntu0.1	amd64
libqt5qmlworkerscript5	5.15.13+dfsg-1ubuntu0.1	amd64
libqt5quick5	5.15.13+dfsg-1ubuntu0.1	amd64
libqt5quickcontrols2-5	5.15.13+dfsg-1	amd64
libqt5quickparticles5	5.15.13+dfsg-1ubuntu0.1	amd64
libqt5quickshapes5	5.15.13+dfsg-1ubuntu0.1	amd64
libqt5quicktemplates2-5	5.15.13+dfsg-1	amd64
libqt5quicktest5	5.15.13+dfsg-1ubuntu0.1	amd64
libqt5quickwidgets5	5.15.13+dfsg-1ubuntu0.1	amd64
libqt5sensors5	5.15.13-1	amd64
libqt5serialport5	5.15.13-1	amd64
libqt5sql5-sqlite	5.15.13+dfsg-1ubuntu1	amd64
libqt5sql5t64	5.15.13+dfsg-1ubuntu1	amd64
libqt5svg5	5.15.13-1	amd64
libqt5test5t64	5.15.13+dfsg-1ubuntu1	amd64
libqt5waylandclient5	5.15.13-1	amd64
libqt5waylandcompositor5	5.15.13-1	amd64
libqt5webchannel5	5.15.13-1	amd64
libqt5webkit5	5.212.0~alpha4-36	amd64
libqt5webkit5-dev	5.212.0~alpha4-36	amd64
libqt5widgets5t64	5.15.13+dfsg-1ubuntu1	amd64
libqt5xml5t64	5.15.13+dfsg-1ubuntu1	amd64
libquadmath0	14.2.0-4ubuntu2~24.04.1	amd64
librabbitmq4	0.11.0-1ubuntu0.2	amd64
libraqm0	0.10.1-1build1	amd64
librav1e0	0.7.1-2	amd64
libraw1394-11	2.1.2-2build3	amd64
libraw1394-dev	2.1.2-2build3	amd64
libraw1394-tools	2.1.2-2build3	amd64
libraw23t64	0.21.2-2.1ubuntu0.24.04.2	amd64
librdmacm1t64	50.0-2ubuntu0.2	amd64
libreadline8t64	8.2-4build1	amd64
libref-array1t64	0.6.2-2.1build1	amd64
librest-1.0-0	0.9.1-6build3	amd64
librhash0	1.4.3-3build1	amd64
librist4	0.2.10+dfsg-2	amd64
libroc0.3	0.3.0+dfsg-7ubuntu2	amd64
librsvg2-2	2.58.0+dfsg-1build1	amd64
librsvg2-2	2.58.0+dfsg-1build1	i386
librsvg2-common	2.58.0+dfsg-1build1	amd64
librsvg2-common	2.58.0+dfsg-1build1	i386
librtmp1	2.4+20151223.gitfa8646d.1-2build7	amd64
librttopo-dev	1.1.0-3build2	amd64
librttopo1	1.1.0-3build2	amd64
librubberband2	3.3.0+dfsg-2build1	amd64
libruby	1:3.2~ubuntu1	amd64
libruby3.2	3.2.3-1ubuntu0.24.04.8	amd64
librygel-core-2.8-0	0.42.5-1ubuntu3	amd64
librygel-db-2.8-0	0.42.5-1ubuntu3	amd64
librygel-renderer-2.8-0	0.42.5-1ubuntu3	amd64
librygel-server-2.8-0	0.42.5-1ubuntu3	amd64
libsamplerate0	0.2.2-4build1	amd64
libsamplerate0	0.2.2-4build1	i386
libsamplerate0-dev	0.2.2-4build1	amd64
libsane-common	1.2.1-7build4	all
libsane-hpaio	3.23.12+dfsg0-0ubuntu5.1	amd64
libsane1	1.2.1-7build4	amd64
libsasl2-2	2.1.28+dfsg1-5ubuntu3.1	amd64
libsasl2-modules	2.1.28+dfsg1-5ubuntu3.1	amd64
libsasl2-modules-db	2.1.28+dfsg1-5ubuntu3.1	amd64
libsasl2-modules-gssapi-mit	2.1.28+dfsg1-5ubuntu3.1	amd64
libsbc1	2.0-1build1	amd64
libsdl2-2.0-0	2.30.0+dfsg-1ubuntu3.1	amd64
libsdl2-dev	2.30.0+dfsg-1ubuntu3.1	amd64
libseccomp2	2.5.5-1ubuntu3.1	amd64
libsecret-1-0	0.21.4-1build3	amd64
libsecret-common	0.21.4-1build3	all
libselinux1	3.5-2ubuntu2.1	amd64
libselinux1	3.5-2ubuntu2.1	i386
libselinux1-dev	3.5-2ubuntu2.1	amd64
libsemanage-common	3.5-1build5	all
libsemanage2	3.5-1build5	amd64
libsensors-config	1:3.6.0-9build1	all
libsensors5	1:3.6.0-9build1	amd64
libsensors5	1:3.6.0-9build1	i386
libsepol-dev	3.5-2build1	amd64
libsepol2	3.5-2build1	amd64
libserd-0-0	0.32.2-1	amd64
libserf-1-1	1.3.10-1ubuntu0.24.04.1	amd64
libsframe1	2.42-4ubuntu2.10	amd64
libshaderc-dev	2023.8-1build1	amd64
libshaderc1	2023.8-1build1	amd64
libsharpyuv-dev	1.3.2-0.4build3	amd64
libsharpyuv0	1.3.2-0.4build3	amd64
libsharpyuv0	1.3.2-0.4build3	i386
libshiboken2-dev	5.15.13-1	amd64
libshiboken2-py3-5.15t64	5.15.13-1	amd64
libshine3	3.1.1-2build1	amd64
libshine3	3.1.1-2build1	i386
libshout3	2.4.6-1build2	amd64
libsigc++-3.0-0	3.6.0-2	amd64
libslang2	2.3.3-3build2	amd64
libsm-dev	2:1.2.3-1build3	amd64
libsm6	2:1.2.3-1build3	amd64
libsmartcols1	2.39.3-9ubuntu6.6	amd64
libsmbclient0	2:4.19.5+dfsg-4ubuntu9.7	amd64
libsnapd-glib-2-1	1.64-0ubuntu5	amd64
libsnappy1v5	1.1.10-1build1	amd64
libsnappy1v5	1.1.10-1build1	i386
libsndfile1	1.2.2-1ubuntu5.24.04.1	amd64
libsndfile1	1.2.2-1ubuntu5.24.04.1	i386
libsndio-dev	1.9.0-0.3build3	amd64
libsndio7.0	1.9.0-0.3build3	amd64
libsnmp-base	5.9.4+dfsg-1.1ubuntu3.2	all
libsnmp40t64	5.9.4+dfsg-1.1ubuntu3.2	amd64
libsocket++1	1.12.13+git20131030.5d039ba-1build1	amd64
libsodium-dev	1.0.18-1ubuntu0.24.04.1	amd64
libsodium23	1.0.18-1ubuntu0.24.04.1	amd64
libsonic0	0.2.0-13build1	amd64
libsord-0-0	0.16.16-2build1	amd64
libsoup-2.4-1	2.74.3-6ubuntu1.7	amd64
libsoup-3.0-0	3.4.4-5ubuntu0.7	amd64
libsoup-3.0-common	3.4.4-5ubuntu0.7	all
libsoup2.4-common	2.74.3-6ubuntu1.7	all
libsource-highlight-common	3.1.9-4.3build1	all
libsource-highlight4t64	3.1.9-4.3build1	amd64
libsoxr0	0.1.3-4build3	amd64
libsoxr0	0.1.3-4build3	i386
libspa-0.2-bluetooth	1.0.5-1ubuntu3.4~oem1	amd64
libspa-0.2-modules	1.0.5-1ubuntu3.4~oem1	amd64
libspatialite-dev	5.1.0-3build1	amd64
libspatialite8t64	5.1.0-3build1	amd64
libspdlog-dev	1:1.12.0+ds-2build1	amd64
libspdlog1.12	1:1.12.0+ds-2build1	amd64
libspectre1	0.2.12-1build2	amd64
libspeechd2	0.12.0~rc2-2build3	amd64
libspeex1	1.2.1-2ubuntu2.24.04.1	amd64
libspeex1	1.2.1-2ubuntu2.24.04.1	i386
libspeexdsp1	1.2.1-1ubuntu3	amd64
libspeexdsp1	1.2.1-1ubuntu3	i386
libsphinxbase3t64	0.8+5prealpha+1-17build2	amd64
libsqlite3-0	3.45.1-1ubuntu2.7	amd64
libsqlite3-dev	3.45.1-1ubuntu2.7	amd64
libsratom-0-0	0.6.16-1build1	amd64
libsrt1.5-gnutls	1.5.3-1build2	amd64
libss2	1.47.0-2.4~exp1ubuntu4.1	amd64
libssh-4	0.10.6-2ubuntu0.5	amd64
libssh-gcrypt-4	0.10.6-2ubuntu0.5	amd64
libssl-dev	3.0.13-0ubuntu3.15	amd64
libssl3t64	3.0.13-0ubuntu3.15	amd64
libssl3t64	3.0.13-0ubuntu3.15	i386
libsss-certmap0	2.9.4-1.1ubuntu6.8	amd64
libsss-idmap0	2.9.4-1.1ubuntu6.8	amd64
libsss-nss-idmap0	2.9.4-1.1ubuntu6.8	amd64
libstartup-notification0	0.12-6build3	amd64
libstdc++-13-dev	13.3.0-6ubuntu2~24.04.1	amd64
libstdc++6	14.2.0-4ubuntu2~24.04.1	amd64
libstdc++6	14.2.0-4ubuntu2~24.04.1	i386
libstemmer0d	2.2.0-4build1	amd64
libsuperlu-dev	6.0.1+dfsg1-1build1	amd64
libsuperlu6	6.0.1+dfsg1-1build1	amd64
libsvn1	1.14.3-1build4	amd64
libsvtav1enc1d1	1.7.0+dfsg-2build1	amd64
libsvtav1enc1d1	1.7.0+dfsg-2build1	i386
libswresample-dev	7:6.1.1-3ubuntu5	amd64
libswresample4	7:6.1.1-3ubuntu5	amd64
libswresample4	7:6.1.1-3ubuntu5	i386
libswscale-dev	7:6.1.1-3ubuntu5	amd64
libswscale7	7:6.1.1-3ubuntu5	amd64
libsynctex2	2023.20230311.66589-9build3	amd64
libsysmetrics1	1.7.3ubuntu0.24.04.3	amd64
libsystemd-shared	255.4-1ubuntu8.17	amd64
libsystemd0	255.4-1ubuntu8.17	amd64
libsystemd0	255.4-1ubuntu8.17	i386
libsz2	1.1.2-1build1	amd64
libtag1v5	1.13.1-1build1	amd64
libtag1v5-vanilla	1.13.1-1build1	amd64
libtalloc2	2.4.2-1build2	amd64
libtasn1-6	4.19.0-3ubuntu0.24.04.2	amd64
libtasn1-6	4.19.0-3ubuntu0.24.04.2	i386
libtbb-dev	2021.11.0-2ubuntu2	amd64
libtbb12	2021.11.0-2ubuntu2	amd64
libtbbbind-2-5	2021.11.0-2ubuntu2	amd64
libtbbmalloc2	2021.11.0-2ubuntu2	amd64
libtcl8.6	8.6.14+dfsg-1build1	amd64
libtdb1	1.4.10-1build1	amd64
libteamdctl0	1.31-1build3	amd64
libtesseract5	5.3.4-1build5	amd64
libtevent0t64	0.16.1-2build1	amd64
libtext-charwidth-perl	0.04-11build3	amd64
libtext-iconv-perl	1.7-8build3	amd64
libtext-wrapi18n-perl	0.06-10	all
libthai-data	0.1.29-2build1	all
libthai0	0.1.29-2build1	amd64
libthai0	0.1.29-2build1	i386
libtheora-dev	1.1.1+dfsg.1-16.1build3	amd64
libtheora0	1.1.1+dfsg.1-16.1build3	amd64
libtheora0	1.1.1+dfsg.1-16.1build3	i386
libtie-ixhash-perl	1.23-4	all
libtiff-dev	4.5.1+git230720-4ubuntu2.5	amd64
libtiff6	4.5.1+git230720-4ubuntu2.5	amd64
libtiff6	4.5.1+git230720-4ubuntu2.5	i386
libtiffxx6	4.5.1+git230720-4ubuntu2.5	amd64
libtimedate-perl	2.3300-2	all
libtinfo6	6.4+20240113-1ubuntu2.2	amd64
libtinfo6	6.4+20240113-1ubuntu2.2	i386
libtinyxml2-10	10.0.0+dfsg-2	amd64
libtinyxml2-dev	10.0.0+dfsg-2	amd64
libtinyxml2.6.2v5	2.6.2-6.1	amd64
libtirpc-common	1.3.4+ds-1.1build1	all
libtirpc-dev	1.3.4+ds-1.1build1	amd64
libtirpc3t64	1.3.4+ds-1.1build1	amd64
libtk8.6	8.6.14-1build1	amd64
libtool	2.4.7-7build1	all
libtotem-plparser-common	3.26.6-1build5	all
libtotem-plparser18	3.26.6-1build5	amd64
libtraceevent1	1:1.8.2-1ubuntu2.1	amd64
libtraceevent1-plugin	1:1.8.2-1ubuntu2.1	amd64
libtracefs1	1.8.0-1ubuntu1	amd64
libtracker-sparql-3.0-0	3.7.1-1build1	amd64
libtry-tiny-perl	0.31-2	all
libtsan2	14.2.0-4ubuntu2~24.04.1	amd64
libtss2-esys-3.0.2-0t64	4.0.1-7.1ubuntu5.1	amd64
libtss2-mu-4.0.1-0t64	4.0.1-7.1ubuntu5.1	amd64
libtss2-rc0t64	4.0.1-7.1ubuntu5.1	amd64
libtss2-sys1t64	4.0.1-7.1ubuntu5.1	amd64
libtss2-tcti-cmd0t64	4.0.1-7.1ubuntu5.1	amd64
libtss2-tcti-device0t64	4.0.1-7.1ubuntu5.1	amd64
libtss2-tcti-libtpms0t64	4.0.1-7.1ubuntu5.1	amd64
libtss2-tcti-mssim0t64	4.0.1-7.1ubuntu5.1	amd64
libtss2-tcti-spi-helper0t64	4.0.1-7.1ubuntu5.1	amd64
libtss2-tcti-swtpm0t64	4.0.1-7.1ubuntu5.1	amd64
libtss2-tctildr0t64	4.0.1-7.1ubuntu5.1	amd64
libtwolame0	0.4.0-2build3	amd64
libtwolame0	0.4.0-2build3	i386
libu2f-udev	1.1.10-3build3	all
libubsan1	14.2.0-4ubuntu2~24.04.1	amd64
libuchardet0	0.0.8-1build1	amd64
libucx0	1.16.0+ds-5ubuntu1	amd64
libudev-dev	255.4-1ubuntu8.17	amd64
libudev1	255.4-1ubuntu8.17	amd64
libudev1	255.4-1ubuntu8.17	i386
libudfread0	1.1.2-1build1	amd64
libudisks2-0	2.10.1-6ubuntu1.5	amd64
libunibreak5	5.1-2build1	amd64
libunistring5	1.1-2build1.1	amd64
libunistring5	1.1-2build1.1	i386
libunity-protocol-private0	7.1.4+19.04.20190319-6build4	amd64
libunity-scopes-json-def-desktop	7.1.4+19.04.20190319-6build4	all
libunity9	7.1.4+19.04.20190319-6build4	amd64
libunwind8	1.6.2-3build1.1	amd64
libupower-glib3	1.90.3-1	amd64
liburcu-dev	0.14.0-3.1build1	amd64
liburcu8t64	0.14.0-3.1build1	amd64
liburdfdom-dev	4.0.0-0ubuntu1	amd64
liburdfdom-headers-dev	1.0.5-3	all
liburdfdom-model-state4.0	4.0.0-0ubuntu1	amd64
liburdfdom-model4.0	4.0.0-0ubuntu1	amd64
liburdfdom-sensor4.0	4.0.0-0ubuntu1	amd64
liburdfdom-world4.0	4.0.0-0ubuntu1	amd64
liburi-perl	5.27-1	all
liburiparser-dev	0.9.7+dfsg-2build1	amd64
liburiparser1	0.9.7+dfsg-2build1	amd64
libusb-1.0-0	2:1.0.27-1	amd64
libusb-1.0-0-dev	2:1.0.27-1	amd64
libusb-1.0-doc	2:1.0.27-1	all
libusbmuxd6	2.0.2-4build3	amd64
libutf8proc3	2.9.0-1build1	amd64
libutfcpp-dev	3.2.5+really3.2.4-1	all
libuuid1	2.39.3-9ubuntu6.6	amd64
libuv1t64	1.48.0-1.1build1	amd64
libv4l-0t64	1.26.1-4build3	amd64
libv4l2rds0t64	1.26.1-4build3	amd64
libv4lconvert0t64	1.26.1-4build3	amd64
libva-drm2	2.20.0-2ubuntu0.2	amd64
libva-drm2	2.20.0-2ubuntu0.2	i386
libva-glx2	2.20.0-2ubuntu0.2	amd64
libva-glx2	2.20.0-2ubuntu0.2	i386
libva-x11-2	2.20.0-2ubuntu0.2	amd64
libva-x11-2	2.20.0-2ubuntu0.2	i386
libva2	2.20.0-2ubuntu0.2	amd64
libva2	2.20.0-2ubuntu0.2	i386
libvdpau1	1.5-2build1	amd64
libvdpau1	1.5-2build1	i386
libvidstab1.1	1.1.0-2build1	amd64
libvisual-0.4-0	0.4.2-2build1	amd64
libvolume-key1	0.3.12-7build2	amd64
libvorbis0a	1.3.7-1build3	amd64
libvorbis0a	1.3.7-1build3	i386
libvorbisenc2	1.3.7-1build3	amd64
libvorbisenc2	1.3.7-1build3	i386
libvorbisfile3	1.3.7-1build3	amd64
libvpl2	2023.3.0-1build1	amd64
libvpx9	1.14.0-1ubuntu2.3	amd64
libvpx9	1.14.0-1ubuntu2.3	i386
libvte-2.91-0	0.76.0-1ubuntu0.1	amd64
libvte-2.91-common	0.76.0-1ubuntu0.1	amd64
libvtk9-dev	9.1.0+really9.1.0+dfsg2-7.1build3	amd64
libvtk9-java	9.1.0+really9.1.0+dfsg2-7.1build3	amd64
libvtk9-qt-dev	9.1.0+really9.1.0+dfsg2-7.1build3	amd64
libvtk9.1t64	9.1.0+really9.1.0+dfsg2-7.1build3	amd64
libvtk9.1t64-qt	9.1.0+really9.1.0+dfsg2-7.1build3	amd64
libvulkan-dev	1.3.275.0-1build1	amd64
libvulkan1	1.3.275.0-1build1	amd64
libvulkan1	1.3.275.0-1build1	i386
libwacom-common	2.10.0-2	all
libwacom9	2.10.0-2	amd64
libwavpack1	5.6.0-1build1	amd64
libwayland-bin	1.22.0-2.1build1	amd64
libwayland-client0	1.22.0-2.1build1	amd64
libwayland-client0	1.22.0-2.1build1	i386
libwayland-cursor0	1.22.0-2.1build1	amd64
libwayland-dev	1.22.0-2.1build1	amd64
libwayland-egl1	1.22.0-2.1build1	amd64
libwayland-server0	1.22.0-2.1build1	amd64
libwbclient0	2:4.19.5+dfsg-4ubuntu9.7	amd64
libwebkit2gtk-4.1-0	2.52.6-0ubuntu0.24.04.1	amd64
libwebkitgtk-6.0-4	2.52.6-0ubuntu0.24.04.1	amd64
libwebp-dev	1.3.2-0.4build3	amd64
libwebp7	1.3.2-0.4build3	amd64
libwebp7	1.3.2-0.4build3	i386
libwebpdecoder3	1.3.2-0.4build3	amd64
libwebpdemux2	1.3.2-0.4build3	amd64
libwebpmux3	1.3.2-0.4build3	amd64
libwebpmux3	1.3.2-0.4build3	i386
libwebrtc-audio-processing1	0.3.1-0ubuntu6	amd64
libwhoopsie-preferences0	23build3	amd64
libwhoopsie0	0.2.77ubuntu0.1	amd64
libwinpr3-3	3.31.0+dfsg-0ubuntu0.24.04.1	amd64
libwireplumber-0.4-0	0.4.17-1ubuntu4.1	amd64
libwmf-0.2-7	0.2.13-1.1build3	amd64
libwmf-0.2-7-gtk	0.2.13-1.1build3	amd64
libwmf0.2-7-gtk	0.2.13-1.1build3	amd64
libwmflite-0.2-7	0.2.13-1.1build3	amd64
libwnck-3-0	43.0-3build4	amd64
libwnck-3-common	43.0-3build4	all
libwoff1	1.0.2-2build1	amd64
libwrap0	7.6.q-33	amd64
libwww-perl	6.76-1ubuntu0.1	all
libwww-robotrules-perl	6.02-1	all
libx11-6	2:1.8.7-1build1	amd64
libx11-6	2:1.8.7-1build1	i386
libx11-data	2:1.8.7-1build1	all
libx11-dev	2:1.8.7-1build1	amd64
libx11-protocol-perl	0.56-9	all
libx11-xcb-dev	2:1.8.7-1build1	amd64
libx11-xcb1	2:1.8.7-1build1	amd64
libx11-xcb1	2:1.8.7-1build1	i386
libx264-164	2:0.164.3108+git31e19f9-1	amd64
libx264-164	2:0.164.3108+git31e19f9-1	i386
libx265-199	3.5-2build1	amd64
libx265-199	3.5-2build1	i386
libx265-dev	3.5-2build1	amd64
libxatracker2	25.1.7-1ubuntu2~24.04.2	amd64
libxau-dev	1:1.0.9-1build6	amd64
libxau6	1:1.0.9-1build6	amd64
libxau6	1:1.0.9-1build6	i386
libxaw7	2:1.0.14-1build2	amd64
libxaw7-dev	2:1.0.14-1build2	amd64
libxcb-cursor0	0.1.4-1build1	amd64
libxcb-damage0	1.15-1ubuntu2	amd64
libxcb-dri2-0	1.15-1ubuntu2	amd64
libxcb-dri3-0	1.15-1ubuntu2	amd64
libxcb-dri3-0	1.15-1ubuntu2	i386
libxcb-glx0	1.15-1ubuntu2	amd64
libxcb-glx0	1.15-1ubuntu2	i386
libxcb-icccm4	0.4.1-1.1build3	amd64
libxcb-image0	0.4.0-2build1	amd64
libxcb-keysyms1	0.4.0-1build4	amd64
libxcb-present0	1.15-1ubuntu2	amd64
libxcb-present0	1.15-1ubuntu2	i386
libxcb-randr0	1.15-1ubuntu2	amd64
libxcb-randr0	1.15-1ubuntu2	i386
libxcb-randr0-dev	1.15-1ubuntu2	amd64
libxcb-render-util0	0.3.9-1build4	amd64
libxcb-render0	1.15-1ubuntu2	amd64
libxcb-render0	1.15-1ubuntu2	i386
libxcb-render0-dev	1.15-1ubuntu2	amd64
libxcb-res0	1.15-1ubuntu2	amd64
libxcb-shape0	1.15-1ubuntu2	amd64
libxcb-shm0	1.15-1ubuntu2	amd64
libxcb-shm0	1.15-1ubuntu2	i386
libxcb-sync1	1.15-1ubuntu2	amd64
libxcb-sync1	1.15-1ubuntu2	i386
libxcb-util1	0.4.0-1build3	amd64
libxcb-xfixes0	1.15-1ubuntu2	amd64
libxcb-xfixes0	1.15-1ubuntu2	i386
libxcb-xinerama0	1.15-1ubuntu2	amd64
libxcb-xinput0	1.15-1ubuntu2	amd64
libxcb-xkb1	1.15-1ubuntu2	amd64
libxcb-xkb1	1.15-1ubuntu2	i386
libxcb-xv0	1.15-1ubuntu2	amd64
libxcb1	1.15-1ubuntu2	amd64
libxcb1	1.15-1ubuntu2	i386
libxcb1-dev	1.15-1ubuntu2	amd64
libxcomposite1	1:0.4.5-1build3	amd64
libxcursor-dev	1:1.2.1-1build1	amd64
libxcursor1	1:1.2.1-1build1	amd64
libxcvt0	0.1.2-1build1	amd64
libxdamage1	1:1.1.6-1build1	amd64
libxdmcp-dev	1:1.1.3-0ubuntu6	amd64
libxdmcp6	1:1.1.3-0ubuntu6	amd64
libxdmcp6	1:1.1.3-0ubuntu6	i386
libxdo3	1:3.20160805.1-5build1	amd64
libxerces-c-dev	3.2.4+debian-1.2ubuntu2	amd64
libxerces-c3.2t64	3.2.4+debian-1.2ubuntu2	amd64
libxext-dev	2:1.3.4-1build2	amd64
libxext6	2:1.3.4-1build2	amd64
libxext6	2:1.3.4-1build2	i386
libxfixes-dev	1:6.0.0-2build1	amd64
libxfixes3	1:6.0.0-2build1	amd64
libxfixes3	1:6.0.0-2build1	i386
libxfont2	1:2.0.6-1+deb13u1build0.24.04.2	amd64
libxft-dev	2.3.6-1build1	amd64
libxft2	2.3.6-1build1	amd64
libxi-dev	2:1.8.1-1build1	amd64
libxi6	2:1.8.1-1build1	amd64
libxinerama-dev	2:1.1.4-3build1	amd64
libxinerama1	2:1.1.4-3build1	amd64
libxinerama1	2:1.1.4-3build1	i386
libxkbcommon-dev	1.6.0-1build1	amd64
libxkbcommon-x11-0	1.6.0-1build1	amd64
libxkbcommon-x11-0	1.6.0-1build1	i386
libxkbcommon0	1.6.0-1build1	amd64
libxkbcommon0	1.6.0-1build1	i386
libxkbfile1	1:1.1.0-1build4	amd64
libxkbregistry0	1.6.0-1build1	amd64
libxklavier16	5.4-5build2	amd64
libxml-parser-perl	2.47-1ubuntu0.24.04.1	amd64
libxml-twig-perl	1:3.52-2	all
libxml-xpathengine-perl	0.14-2	all
libxml2	2.9.14+dfsg-1.3ubuntu3.8	amd64
libxml2	2.9.14+dfsg-1.3ubuntu3.8	i386
libxml2-dev	2.9.14+dfsg-1.3ubuntu3.8	amd64
libxml2-utils	2.9.14+dfsg-1.3ubuntu3.8	amd64
libxmlb2	0.3.24-1~ubuntu0.24.04.1	amd64
libxmu-dev	2:1.1.3-3build2	amd64
libxmu-headers	2:1.1.3-3build2	all
libxmu6	2:1.1.3-3build2	amd64
libxmuu1	2:1.1.3-3build2	amd64
libxnvctrl0	510.47.03-0ubuntu4.24.04.1	amd64
libxpm-dev	1:3.5.17-1ubuntu0.24.04.1	amd64
libxpm4	1:3.5.17-1ubuntu0.24.04.1	amd64
libxrandr-dev	2:1.5.2-2build1	amd64
libxrandr2	2:1.5.2-2build1	amd64
libxrender-dev	1:0.9.10-1.1build1	amd64
libxrender1	1:0.9.10-1.1build1	amd64
libxrender1	1:0.9.10-1.1build1	i386
libxres1	2:1.2.1-1build1	amd64
libxshmfence1	1.3-1build5	amd64
libxshmfence1	1.3-1build5	i386
libxslt1.1	1.1.39-0exp1ubuntu0.24.04.3	amd64
libxss-dev	1:1.2.3-1build3	amd64
libxss1	1:1.2.3-1build3	amd64
libxss1	1:1.2.3-1build3	i386
libxt-dev	1:1.2.1-1.2build1	amd64
libxt6t64	1:1.2.1-1.2build1	amd64
libxtables12	1.8.10-3ubuntu2	amd64
libxtst6	2:1.2.3-1.1build1	amd64
libxv-dev	2:1.0.11-1.1build1	amd64
libxv1	2:1.0.11-1.1build1	amd64
libxvidcore4	2:1.3.7-1build1	amd64
libxvidcore4	2:1.3.7-1build1	i386
libxvmc1	2:1.0.12-2build3	amd64
libxxf86dga1	2:1.1.5-1build1	amd64
libxxf86vm-dev	1:1.1.4-1build4	amd64
libxxf86vm1	1:1.1.4-1build4	amd64
libxxf86vm1	1:1.1.4-1build4	i386
libxxhash0	0.8.2-2build1	amd64
libyaml-0-2	0.2.5-1build1	amd64
libyaml-cpp-dev	0.8.0+dfsg-6build1	amd64
libyaml-cpp0.8	0.8.0+dfsg-6build1	amd64
libyaml-dev	0.2.5-1build1	amd64
libyelp0	42.2-1ubuntu0.24.04.2	amd64
libzimg2	3.0.5+ds1-1build1	amd64
libzip-dev	1.7.3-1.1ubuntu2	amd64
libzip4t64	1.7.3-1.1ubuntu2	amd64
libzix-0-0	0.4.2-2build1	amd64
libzmq3-dev	4.3.5-1build2	amd64
libzmq5	4.3.5-1build2	amd64
libzstd-dev	1.5.5+dfsg2-2build1.1	amd64
libzstd1	1.5.5+dfsg2-2build1.1	amd64
libzstd1	1.5.5+dfsg2-2build1.1	i386
libzvbi-common	0.2.42-2	all
libzvbi0t64	0.2.42-2	amd64
libzvbi0t64	0.2.42-2	i386
libzzip-0-13t64	0.13.72+dfsg.1-1.2build1	amd64
libzzip-dev	0.13.72+dfsg.1-1.2build1	amd64
linux-base	4.5ubuntu9+24.04.2	all
linux-firmware	20240318.git3b128b60.0ubuntu3.1	all
linux-firmware-amd-graphics	20240318.git3b128b60-0ubuntu3.2	all
linux-firmware-amd-misc	20240318.git3b128b60-0ubuntu3.1	all
linux-firmware-broadcom-wireless	20240318.git3b128b60-0ubuntu3.1	all
linux-firmware-intel-graphics	20240318.git3b128b60-0ubuntu3.1	all
linux-firmware-intel-misc	20240318.git3b128b60-0ubuntu3.1	all
linux-firmware-intel-wireless	20240318.git3b128b60-0ubuntu3.1	all
linux-firmware-marvell-prestera	20240318.git3b128b60-0ubuntu3.1	all
linux-firmware-marvell-wireless	20240318.git3b128b60-0ubuntu3.1	all
linux-firmware-mediatek	20240318.git3b128b60-0ubuntu3.1	all
linux-firmware-mellanox-spectrum	20240318.git3b128b60-0ubuntu3.1	all
linux-firmware-misc	20240318.git3b128b60-0ubuntu3.1	all
linux-firmware-netronome	20240318.git3b128b60-0ubuntu3.1	all
linux-firmware-nvidia-graphics	20240318.git3b128b60-0ubuntu3.1	all
linux-firmware-qlogic	20240318.git3b128b60-0ubuntu3.1	all
linux-firmware-qualcomm-graphics	20240318.git3b128b60-0ubuntu3.1	all
